team,season,system,rating,hfa,solver_version,source,model_version
North Texas,2025,coleman,0.9306382307180998,,,,0.1.0
Arizona State,2025,coleman,0.854028905970238,,,,0.1.0
Miami,2025,coleman,0.8349491667424065,,,,0.1.0
Oklahoma State,2025,coleman,0.5902223210636945,,,,0.1.0
Northwestern,2025,coleman,0.5860822343733645,,,,0.1.0
Lafayette,2025,coleman,0.5205609957800554,,,,0.1.0
California,2025,coleman,0.4546668248421257,,,,0.1.0
UNLV,2025,coleman,0.42865660482202017,,,,0.1.0
Central Arkansas,2025,coleman,0.3223313401705292,,,,0.1.0
Incarnate Word,2025,coleman,0.32144172570837526,,,,0.1.0
Tulane,2025,coleman,0.29122966288511165,,,,0.1.0
TCU,2025,coleman,0.2032476742824869,,,,0.1.0
NC State,2025,coleman,-0.07116899766764195,,,,0.1.0
Virginia Tech,2025,coleman,-0.2238856008828911,,,,0.1.0
Utah State,2025,coleman,-0.2910981819397076,,,,0.1.0
Arkansas,2025,coleman,-0.297350813885199,,,,0.1.0
Vanderbilt,2025,coleman,-0.3007320695013007,,,,0.1.0
Lindenwood,2025,coleman,-0.30130404330054894,,,,0.1.0
Buffalo,2025,coleman,-0.3300497482685367,,,,0.1.0
BYU,2025,coleman,-0.37343306963008516,,,,0.1.0
Virginia,2025,coleman,-0.42882131648635813,,,,0.1.0
The Citadel,2025,coleman,-0.5389325808434462,,,,0.1.0
Cincinnati,2025,coleman,-0.6764596470775013,,,,0.1.0
William & Mary,2025,coleman,-0.6814369892749177,,,,0.1.0
Eastern Kentucky,2025,coleman,-0.8269659953095445,,,,0.1.0
San Diego,2025,coleman,-0.8539952642704938,,,,0.1.0
Brown,2025,coleman,-1.093558863361059,,,,0.1.0
West Virginia,2025,coleman,-1.1556008389024228,,,,0.1.0
Northern Michigan,2025,coleman,-1.19104805760802,,,,0.1.0
Marshall,2025,coleman,-1.2098331021711028,,,,0.1.0
UT Martin,2025,coleman,-1.2651584506236482,,,,0.1.0
Louisiana,2025,coleman,-1.2761554824008807,,,,0.1.0
Cornell,2025,coleman,-1.2795224755634438,,,,0.1.0
Stony Brook,2025,coleman,-1.4519512026303052,,,,0.1.0
Elon,2025,coleman,-1.5197374852598649,,,,0.1.0
Colgate,2025,coleman,-1.6827301659245557,,,,0.1.0
Nevada,2025,coleman,-1.8652480231397925,,,,0.1.0
South Florida,2025,coleman,-1.9424803221383091,,,,0.1.0
Duke,2025,coleman,-1.9857779464597756,,,,0.1.0
Louisiana Tech,2025,coleman,-2.012205014977669,,,,0.1.0
Boston College,2025,coleman,-2.0486233085457504,,,,0.1.0
Florida Atlantic,2025,coleman,-2.395698768258848,,,,0.1.0
Utah Tech,2025,coleman,-2.50827681794238,,,,0.1.0
Western Michigan,2025,coleman,-2.5428088414133647,,,,0.1.0
Richmond,2025,coleman,-2.560912096880053,,,,0.1.0
Middle Tennessee,2025,coleman,-2.579614338567437,,,,0.1.0
Toledo,2025,coleman,-2.5828671046901697,,,,0.1.0
Charleston Southern,2025,coleman,-2.642558579772278,,,,0.1.0
Michigan State,2025,coleman,-2.741252016413398,,,,0.1.0
Temple,2025,coleman,-2.7949537782506013,,,,0.1.0
Maryland,2025,coleman,-2.796032882202705,,,,0.1.0
Central Washington,2025,coleman,-2.8782570608405855,,,,0.1.0
San José State,2025,coleman,-2.9373279044168203,,,,0.1.0
Eastern Washington,2025,coleman,-3.0114420363289334,,,,0.1.0
Prairie View A&M,2025,coleman,-3.0965444254123815,,,,0.1.0
Illinois,2025,coleman,-3.1621006665547964,,,,0.1.0
UConn,2025,coleman,-3.29305057680817,,,,0.1.0
Oregon State,2025,coleman,-3.3287897817767966,,,,0.1.0
Hawai'i,2025,coleman,-3.4111505188232005,,,,0.1.0
Coastal Carolina,2025,coleman,-3.445266009348577,,,,0.1.0
Arizona,2025,coleman,-3.4868138478120794,,,,0.1.0
Northern Iowa,2025,coleman,-3.5232755130505558,,,,0.1.0
UCLA,2025,coleman,-3.563087355986543,,,,0.1.0
East Carolina,2025,coleman,-3.5915757287382064,,,,0.1.0
South Alabama,2025,coleman,-3.6876621583738958,,,,0.1.0
Drake,2025,coleman,-3.759266082743194,,,,0.1.0
Miami (OH),2025,coleman,-3.903641558840774,,,,0.1.0
Southeast Missouri State,2025,coleman,-4.179391147646112,,,,0.1.0
Central Michigan,2025,coleman,-4.205045330566413,,,,0.1.0
UTSA,2025,coleman,-4.269460843853253,,,,0.1.0
Tulsa,2025,coleman,-4.308781618948821,,,,0.1.0
Delaware State,2025,coleman,-4.317240999694122,,,,0.1.0
New Mexico State,2025,coleman,-4.351245170636863,,,,0.1.0
Arkansas State,2025,coleman,-4.392691956291425,,,,0.1.0
Northern Illinois,2025,coleman,-4.496713275130349,,,,0.1.0
Eastern Michigan,2025,coleman,-4.538457275207878,,,,0.1.0
South Carolina State,2025,coleman,-4.5445678050909075,,,,0.1.0
Chattanooga,2025,coleman,-4.585265929029769,,,,0.1.0
Bryant,2025,coleman,-4.620651935714911,,,,0.1.0
Syracuse,2025,coleman,-4.7486414864245,,,,0.1.0
UAB,2025,coleman,-4.757561686539441,,,,0.1.0
Colorado State,2025,coleman,-5.00819291883935,,,,0.1.0
Central Connecticut,2025,coleman,-5.214530542813562,,,,0.1.0
Stanford,2025,coleman,-5.387914215454698,,,,0.1.0
Purdue,2025,coleman,-5.404705578377074,,,,0.1.0
Murray State,2025,coleman,-5.888257608053384,,,,0.1.0
Weber State,2025,coleman,-5.906782217002961,,,,0.1.0
Furman,2025,coleman,-5.91503763974159,,,,0.1.0
Old Dominion,2025,coleman,-6.036931183569473,,,,0.1.0
Dayton,2025,coleman,-6.1140081541996585,,,,0.1.0
Long Island University,2025,coleman,-6.180708832917721,,,,0.1.0
Kansas,2025,coleman,-6.3032031282389855,,,,0.1.0
Georgia State,2025,coleman,-6.345933854750308,,,,0.1.0
Nicholls,2025,coleman,-6.551497357500449,,,,0.1.0
Colorado,2025,coleman,-6.624389365529573,,,,0.1.0
Samford,2025,coleman,-6.63802018581188,,,,0.1.0
Rutgers,2025,coleman,-6.655406098791367,,,,0.1.0
Mercyhurst,2025,coleman,-6.713857227988533,,,,0.1.0
Presbyterian,2025,coleman,-6.754785333895577,,,,0.1.0
Portland State,2025,coleman,-6.912188130068481,,,,0.1.0
Merrimack,2025,coleman,-7.036615666052706,,,,0.1.0
New Mexico,2025,coleman,-7.080833742411489,,,,0.1.0
Sacred Heart,2025,coleman,-7.11991945334675,,,,0.1.0
Georgia Southern,2025,coleman,-7.11992084987307,,,,0.1.0
Bucknell,2025,coleman,-7.175287470984479,,,,0.1.0
Butler,2025,coleman,-7.184856261455326,,,,0.1.0
Indiana State,2025,coleman,-7.357572625895237,,,,0.1.0
Florida International,2025,coleman,-7.588154053401497,,,,0.1.0
McNeese,2025,coleman,-7.624582638912699,,,,0.1.0
Southern Miss,2025,coleman,-7.768237437285416,,,,0.1.0
Bowling Green,2025,coleman,-8.02383667255958,,,,0.1.0
Georgetown,2025,coleman,-8.094931972632192,,,,0.1.0
East Texas A&M,2025,coleman,-8.119250426965616,,,,0.1.0
Charlotte,2025,coleman,-8.123266061920221,,,,0.1.0
Chadron St,2025,coleman,-8.129233999002135,,,,0.1.0
Rice,2025,coleman,-8.193185149183172,,,,0.1.0
Columbia,2025,coleman,-8.235743727883408,,,,0.1.0
UTEP,2025,coleman,-8.25376452321807,,,,0.1.0
UAlbany,2025,coleman,-8.277757467264793,,,,0.1.0
Eastern Illinois,2025,coleman,-8.38305786741517,,,,0.1.0
Campbell,2025,coleman,-8.416460818646387,,,,0.1.0
Duquesne,2025,coleman,-8.583951447471904,,,,0.1.0
Stonehill,2025,coleman,-8.885209958462143,,,,0.1.0
Texas State,2025,coleman,-9.141603451342888,,,,0.1.0
Texas Southern,2025,coleman,-9.308679695930804,,,,0.1.0
Fordham,2025,coleman,-9.829942916610527,,,,0.1.0
Virginia St,2025,coleman,-10.025647210245191,,,,0.1.0
Kentucky State,2025,coleman,-10.063421149360064,,,,0.1.0
Hanover College,2025,coleman,-10.274215145600373,,,,0.1.0
Webber International,2025,coleman,-10.325071012247125,,,,0.1.0
North Alabama,2025,coleman,-10.370938120506,,,,0.1.0
Wagner,2025,coleman,-11.08052080945324,,,,0.1.0
Truman State,2025,coleman,-11.206126826093957,,,,0.1.0
Adrian,2025,coleman,-11.332589903634677,,,,0.1.0
Norfolk State,2025,coleman,-11.492442432411405,,,,0.1.0
Morgan State,2025,coleman,-11.706214275509407,,,,0.1.0
Robert Morris,2025,coleman,-11.850760989485238,,,,0.1.0
Western Illinois,2025,coleman,-11.874054732641365,,,,0.1.0
Akron,2025,coleman,-11.884533042031922,,,,0.1.0
Marist,2025,coleman,-12.284442882194298,,,,0.1.0
Florida A&M,2025,coleman,-12.729747109018785,,,,0.1.0
Miles College,2025,coleman,-13.056234417144928,,,,0.1.0
McKendree,2025,coleman,-13.164451390596863,,,,0.1.0
Ball State,2025,coleman,-13.264895743662649,,,,0.1.0
North Carolina A&T,2025,coleman,-13.296485542256239,,,,0.1.0
Tennessee State,2025,coleman,-13.443214851991304,,,,0.1.0
Grambling,2025,coleman,-13.858946754956218,,,,0.1.0
Massachusetts,2025,coleman,-14.516431250067187,,,,0.1.0
UL Monroe,2025,coleman,-14.75446718754829,,,,0.1.0
Kent State,2025,coleman,-14.923478043819859,,,,0.1.0
Alabama A&M,2025,coleman,-15.294268426301063,,,,0.1.0
Bethune-Cookman,2025,coleman,-15.428117897500965,,,,0.1.0
Houston Christian,2025,coleman,-15.56378580409104,,,,0.1.0
Bowie State,2025,coleman,-16.4135907139768,,,,0.1.0
New Haven,2025,coleman,-16.587898053162405,,,,0.1.0
Hampton,2025,coleman,-16.66588234747991,,,,0.1.0
Alcorn State,2025,coleman,-16.853540740841062,,,,0.1.0
Howard,2025,coleman,-16.968024992185228,,,,0.1.0
St. Francis (PA),2025,coleman,-17.095646329969046,,,,0.1.0
West Liberty,2025,coleman,-17.160126402466766,,,,0.1.0
Albany State GA,2025,coleman,-17.396988320456618,,,,0.1.0
Allen,2025,coleman,-17.58078259292124,,,,0.1.0
Elizabeth City State,2025,coleman,-18.020007895352308,,,,0.1.0
Southern,2025,coleman,-18.579077712471655,,,,0.1.0
VMI,2025,coleman,-19.044135055579495,,,,0.1.0
Valdosta State,2025,coleman,-19.239994921387357,,,,0.1.0
Northwestern State,2025,coleman,-19.396173576733695,,,,0.1.0
ERSKINE,2025,coleman,-19.524091701291944,,,,0.1.0
Morehead State,2025,coleman,-20.717108723418953,,,,0.1.0
St. Anselm,2025,coleman,-20.964882758255555,,,,0.1.0
Tuskegee,2025,coleman,-20.98659604961449,,,,0.1.0
American International,2025,coleman,-21.005518876836977,,,,0.1.0
Upper Iowa University,2025,coleman,-23.317791974117288,,,,0.1.0
Fayetteville State,2025,coleman,-24.516133450073177,,,,0.1.0
Mississippi Valley State,2025,coleman,-24.579350232782694,,,,0.1.0
Northeastern State,2025,coleman,-24.818499494986284,,,,0.1.0
Valparaiso,2025,coleman,-25.41597127108629,,,,0.1.0
Davidson,2025,coleman,-25.764524732267983,,,,0.1.0
Central State (OH),2025,coleman,-26.203343536961803,,,,0.1.0
Arkansas-Pine Bluff,2025,coleman,-26.24607102128098,,,,0.1.0
Kentucky Christian,2025,coleman,-26.27524230500648,,,,0.1.0
Edward Waters,2025,coleman,-26.532187003193243,,,,0.1.0
Stetson,2025,coleman,-27.425486843647143,,,,0.1.0
Thomas More College,2025,coleman,-29.46293094903205,,,,0.1.0
Bentley,2025,coleman,-32.860850709458134,,,,0.1.0
Lincoln (PA),2025,coleman,-32.983505496239765,,,,0.1.0
Savannah St,2025,coleman,-33.792949190876605,,,,0.1.0
Morehouse College,2025,coleman,-34.04238921360091,,,,0.1.0
Western Oregon,2025,coleman,-34.85423384770908,,,,0.1.0
Louisiana College,2025,coleman,-37.36878421804251,,,,0.1.0
Southern Connecticut State,2025,coleman,-38.65572061360679,,,,0.1.0
Sul Ross State,2025,coleman,-39.531427431818315,,,,0.1.0
Ferrum,2025,coleman,-40.43644683324416,,,,0.1.0
Cumberland (TN),2025,coleman,-41.11361670784213,,,,0.1.0
Virginia University Of Lynchburg,2025,coleman,-46.78052791745033,,,,0.1.0
Lane College,2025,coleman,-47.14064273323899,,,,0.1.0
Lincoln (CA),2025,coleman,-48.116381766702986,,,,0.1.0
BLUEFIELD,2025,coleman,-58.649160405676426,,,,0.1.0
Warner University,2025,coleman,-59.01404539992545,,,,0.1.0
Greensboro College,2025,coleman,-59.03405586113058,,,,0.1.0
Little Rock,2025,coleman,-66.98525379951694,,,,0.1.0
