id,season,week,home_team,away_team,season_type
401282269,2021,13,Southern Miss,Florida International,regular
401286306,2021,13,New Mexico State,Massachusetts,regular
401310756,2021,13,Wyoming,Hawai'i,regular
401282272,2021,13,Marshall,Western Kentucky,regular
401282785,2021,13,Michigan State,Penn State,regular
401282753,2021,13,Purdue,Indiana,regular
401282146,2021,13,Auburn,Alabama,regular
401309908,2021,13,Oregon,Oregon State,regular
401282722,2021,13,Illinois,Northwestern,regular
401282703,2021,13,Virginia,Virginia Tech,regular
401282153,2021,13,Tennessee,Vanderbilt,regular
401301055,2021,13,SMU,Tulsa,regular
401309909,2021,13,Arizona State,Arizona,regular
401309650,2021,13,Louisiana,UL Monroe,regular
401282794,2021,13,Minnesota,Wisconsin,regular
401282150,2021,13,LSU,Texas A&M,regular
401287950,2021,13,Kansas,West Virginia,regular
401282270,2021,13,Florida Atlantic,Middle Tennessee,regular
401301053,2021,13,Memphis,Tulane,regular
401282152,2021,13,South Carolina,Clemson,regular
401282702,2021,13,Syracuse,Pittsburgh,regular
401282149,2021,13,Louisville,Kentucky,regular
401287951,2021,13,Oklahoma State,Oklahoma,regular
401282711,2021,13,Stanford,Notre Dame,regular
401310754,2021,13,Colorado State,Nevada,regular
401309907,2021,13,UCLA,California,regular
401309910,2021,13,USC,BYU,regular
401282156,2021,14,UTSA,Western Kentucky,regular
401331159,2021,14,Utah,Oregon,regular
401287953,2021,14,Oklahoma State,Baylor,regular
401331160,2021,14,Northern Illinois,Kent State,regular
401310676,2021,14,San Diego State,Utah State,regular
401331161,2021,14,Louisiana,App State,regular
401331162,2021,14,Cincinnati,Houston,regular
401282154,2021,14,Alabama,Georgia,regular
401331163,2021,14,Wake Forest,Pittsburgh,regular
401331447,2021,14,Iowa,Michigan,regular
401387250,2021,14,California,USC,regular
401301056,2021,15,Army,Navy,regular
401403908,2022,5,South Carolina,South Carolina State,regular
401415226,2022,5,BYU,Utah State,regular
401415625,2022,5,Houston,Tulane,regular
401426576,2022,5,Middle Tennessee,UTSA,regular
401415228,2022,5,Boise State,San Diego State,regular
401404007,2022,5,UCLA,Washington,regular
401415229,2022,5,UNLV,New Mexico,regular
401411124,2022,5,Boston College,Louisville,regular
401405101,2022,5,Minnesota,Purdue,regular
401404086,2022,5,TCU,Oklahoma,regular
401404137,2022,5,Army,Georgia State,regular
401415227,2022,5,Air Force,Navy,regular
401415628,2022,5,Memphis,Temple,regular
401403905,2022,5,Ole Miss,Kentucky,regular
401405100,2022,5,Iowa,Michigan,regular
401404085,2022,5,Kansas State,Texas Tech,regular
401405099,2022,5,Wisconsin,Illinois,regular
401426338,2022,5,James Madison,Texas State,regular
401414782,2022,5,Eastern Michigan,Massachusetts,regular
401404006,2022,5,Utah,Oregon State,regular
401416608,2022,5,Ball State,Northern Illinois,regular
401415626,2022,5,South Florida,East Carolina,regular
401404083,2022,5,Baylor,Oklahoma State,regular
401404084,2022,5,Kansas,Iowa State,regular
401416607,2022,5,Toledo,Central Michigan,regular
401403902,2022,5,Arkansas,Alabama,regular
401405103,2022,5,Maryland,Michigan State,regular
401411127,2022,5,Florida State,Wake Forest,regular
401404151,2022,5,UConn,Fresno State,regular
401416611,2022,5,Kent State,Ohio,regular
401426339,2022,5,Marshall,Gardner-Webb,regular
401405104,2022,5,Ohio State,Rutgers,regular
401416609,2022,5,Akron,Bowling Green,regular
401411128,2022,5,North Carolina,Virginia Tech,regular
401421140,2022,5,App State,The Citadel,regular
401405105,2022,5,Penn State,Northwestern,regular
401416610,2022,5,Buffalo,Miami (OH),regular
401403906,2022,5,Mississippi State,Texas A&M,regular
401426575,2022,5,North Texas,Florida Atlantic,regular
401411130,2022,5,Syracuse,Wagner,regular
401426341,2022,5,Louisiana,South Alabama,regular
401404004,2022,5,Washington State,California,regular
401404161,2022,5,Old Dominion,Liberty,regular
401416612,2022,5,Western Michigan,New Hampshire,regular
401426573,2022,5,Charlotte,UTEP,regular
401426340,2022,5,Arkansas State,UL Monroe,regular
401426578,2022,5,Western Kentucky,Troy,regular
401415627,2022,5,Tulsa,Cincinnati,regular
401403903,2022,5,Auburn,LSU,regular
401426337,2022,5,Coastal Carolina,Georgia Southern,regular
401411126,2022,5,Duke,Virginia,regular
401411125,2022,5,Clemson,NC State,regular
401426577,2022,5,Rice,UAB,regular
401415230,2022,5,Wyoming,San José State,regular
401403907,2022,5,Missouri,Georgia,regular
401404087,2022,5,Texas,West Virginia,regular
401405102,2022,5,Nebraska,Indiana,regular
401426574,2022,5,New Mexico State,Florida International,regular
401411129,2022,5,Pittsburgh,Georgia Tech,regular
401404002,2022,5,Arizona,Colorado,regular
401404003,2022,5,USC,Arizona State,regular
401404005,2022,5,Oregon,Stanford,regular
401403904,2022,5,Florida,Eastern Washington,regular
401415629,2022,6,UCF,SMU,regular
401405111,2022,6,Rutgers,Nebraska,regular
401415630,2022,6,Memphis,Houston,regular
401415233,2022,6,Nevada,Colorado State,regular
401415236,2022,6,San José State,UNLV,regular
401416614,2022,6,Western Michigan,Eastern Michigan,regular
401411136,2022,6,Virginia,Louisville,regular
401405109,2022,6,Maryland,Purdue,regular
401405108,2022,6,Indiana,Michigan,regular
401404089,2022,6,Kansas,TCU,regular
401416617,2022,6,Bowling Green,Buffalo,regular
401404090,2022,6,Oklahoma,Texas,regular
401403914,2022,6,Mississippi State,Arkansas,regular
401403910,2022,6,Florida,Missouri,regular
401403913,2022,6,LSU,Tennessee,regular
401426342,2022,6,Georgia State,Georgia Southern,regular
401416616,2022,6,Ohio,Akron,regular
401415633,2022,6,Cincinnati,South Florida,regular
401426581,2022,6,UAB,Middle Tennessee,regular
401415631,2022,6,Tulane,East Carolina,regular
401405107,2022,6,Northwestern,Wisconsin,regular
401404011,2022,6,UCLA,Utah,regular
401416615,2022,6,Northern Illinois,Toledo,regular
401416618,2022,6,Miami (OH),Kent State,regular
401403911,2022,6,Georgia,Auburn,regular
401404091,2022,6,Oklahoma State,Texas Tech,regular
401404164,2022,6,Massachusetts,Liberty,regular
401415632,2022,6,Navy,Tulsa,regular
401416613,2022,6,Central Michigan,Ball State,regular
401411135,2022,6,Pittsburgh,Virginia Tech,regular
401404009,2022,6,Arizona State,Washington,regular
401405110,2022,6,Michigan State,Ohio State,regular
401411133,2022,6,Miami,North Carolina,regular
401403915,2022,6,Vanderbilt,Ole Miss,regular
401411132,2022,6,Georgia Tech,Duke,regular
401426582,2022,6,UTSA,Western Kentucky,regular
401426345,2022,6,Texas State,App State,regular
401426343,2022,6,Arkansas State,James Madison,regular
401426579,2022,6,Florida International,UConn,regular
401426346,2022,6,Troy,Southern Miss,regular
401426580,2022,6,Louisiana Tech,UTEP,regular
401415234,2022,6,New Mexico,Wyoming,regular
401415231,2022,6,Utah State,Air Force,regular
401404012,2022,6,USC,Washington State,regular
401404088,2022,6,Iowa State,Kansas State,regular
401404138,2022,6,Wake Forest,Army,regular
401404127,2022,6,Notre Dame,BYU,regular
401405106,2022,6,Illinois,Iowa,regular
401403912,2022,6,Kentucky,South Carolina,regular
401411131,2022,6,Boston College,Clemson,regular
401403909,2022,6,Alabama,Texas A&M,regular
401411134,2022,6,NC State,Florida State,regular
401426344,2022,6,UL Monroe,Coastal Carolina,regular
401404008,2022,6,Arizona,Oregon,regular
401415232,2022,6,Boise State,Fresno State,regular
401415235,2022,6,San Diego State,Hawai'i,regular
401404010,2022,6,Stanford,Oregon State,regular
401426347,2022,7,Marshall,Louisiana,regular
401404092,2022,7,West Virginia,Baylor,regular
401415634,2022,7,UCF,Temple,regular
401415635,2022,7,SMU,Navy,regular
401426584,2022,7,Florida International,UTSA,regular
401405115,2022,7,Michigan,Penn State,regular
401416622,2022,7,Bowling Green,Miami (OH),regular
401404094,2022,7,Oklahoma,Kansas,regular
401426348,2022,7,Coastal Carolina,Old Dominion,regular
401416619,2022,7,Akron,Central Michigan,regular
401403920,2022,7,Ole Miss,Auburn,regular
401404139,2022,7,Army,Colgate,regular
401404093,2022,7,Texas,Iowa State,regular
401405112,2022,7,Illinois,Minnesota,regular
401411140,2022,7,Virginia Tech,Miami,regular
401414783,2022,7,Massachusetts,Buffalo,regular
401404014,2022,7,Colorado,California,regular
401404153,2022,7,Ball State,UConn,regular
401404162,2022,7,Liberty,Gardner-Webb,regular
401405114,2022,7,Indiana,Maryland,regular
401416623,2022,7,Western Michigan,Ohio,regular
401416620,2022,7,Eastern Michigan,Northern Illinois,regular
401411139,2022,7,Syracuse,NC State,regular
401404095,2022,7,TCU,Oklahoma State,regular
401403921,2022,7,Tennessee,Alabama,regular
401403916,2022,7,BYU,Arkansas,regular
401426587,2022,7,Middle Tennessee,Western Kentucky,regular
401403918,2022,7,Georgia,Vanderbilt,regular
401426352,2022,7,Troy,Texas State,regular
401426583,2022,7,UAB,Charlotte,regular
401416621,2022,7,Toledo,Kent State,regular
401426586,2022,7,North Texas,Louisiana Tech,regular
401415636,2022,7,South Florida,Tulane,regular
401426349,2022,7,Georgia Southern,James Madison,regular
401405116,2022,7,Michigan State,Wisconsin,regular
401404013,2022,7,Washington,Arizona,regular
401426585,2022,7,Florida Atlantic,Rice,regular
401426351,2022,7,Southern Miss,Arkansas State,regular
401426350,2022,7,South Alabama,UL Monroe,regular
401415238,2022,7,Colorado State,Utah State,regular
401403917,2022,7,Florida,LSU,regular
401405113,2022,7,Purdue,Nebraska,regular
401411138,2022,7,Florida State,Clemson,regular
401404016,2022,7,Notre Dame,Stanford,regular
401403919,2022,7,Kentucky,Mississippi State,regular
401415637,2022,7,East Carolina,Memphis,regular
401409239,2022,7,New Mexico State,New Mexico,regular
401411137,2022,7,Duke,North Carolina,regular
401404017,2022,7,Utah,USC,regular
401404015,2022,7,Oregon State,Washington State,regular
401415237,2022,7,UNLV,Air Force,regular
401415239,2022,7,Fresno State,San José State,regular
401415240,2022,7,Hawai'i,Nevada,regular
401426353,2022,8,App State,Georgia State,regular
401426354,2022,8,South Alabama,Troy,regular
401411141,2022,8,Georgia Tech,Virginia,regular
401415638,2022,8,Temple,Tulsa,regular
401426592,2022,8,Western Kentucky,UAB,regular
401416628,2022,8,Kent State,Akron,regular
401403926,2022,8,Tennessee,UT Martin,regular
401415640,2022,8,Navy,Houston,regular
401405121,2022,8,Rutgers,Indiana,regular
401415641,2022,8,SMU,Cincinnati,regular
401411142,2022,8,Clemson,Syracuse,regular
401405119,2022,8,Ohio State,Iowa,regular
401404096,2022,8,Baylor,Kansas,regular
401404140,2022,8,Army,UL Monroe,regular
401411144,2022,8,Miami,Duke,regular
401416626,2022,8,Buffalo,Toledo,regular
401416629,2022,8,Central Michigan,Bowling Green,regular
401416625,2022,8,Ohio,Northern Illinois,regular
401416624,2022,8,Ball State,Eastern Michigan,regular
401404128,2022,8,Notre Dame,UNLV,regular
401404099,2022,8,Texas Tech,West Virginia,regular
401426590,2022,8,Louisiana Tech,Rice,regular
401426591,2022,8,UTSA,North Texas,regular
401426588,2022,8,Charlotte,Florida International,regular
401403923,2022,8,LSU,Ole Miss,regular
401404098,2022,8,Oklahoma State,Texas,regular
401405117,2022,8,Wisconsin,Purdue,regular
401405118,2022,8,Maryland,Northwestern,regular
401416627,2022,8,Miami (OH),Western Michigan,regular
401404163,2022,8,Liberty,BYU,regular
401404021,2022,8,Oregon,UCLA,regular
401426355,2022,8,James Madison,Marshall,regular
401411145,2022,8,Wake Forest,Boston College,regular
401415639,2022,8,Tulane,Memphis,regular
401426356,2022,8,Old Dominion,Georgia Southern,regular
401426589,2022,8,UTEP,Florida Atlantic,regular
401404018,2022,8,Stanford,Arizona State,regular
401403924,2022,8,Missouri,Vanderbilt,regular
401415242,2022,8,Colorado State,Hawai'i,regular
401426358,2022,8,Texas State,Southern Miss,regular
401426357,2022,8,Louisiana,Arkansas State,regular
401415243,2022,8,New Mexico,Fresno State,regular
401415241,2022,8,Air Force,Boise State,regular
401403922,2022,8,Alabama,Mississippi State,regular
401415642,2022,8,East Carolina,UCF,regular
401403925,2022,8,South Carolina,Texas A&M,regular
401405120,2022,8,Penn State,Minnesota,regular
401404097,2022,8,TCU,Kansas State,regular
401411143,2022,8,Louisville,Pittsburgh,regular
401404020,2022,8,Oregon State,Colorado,regular
401415244,2022,8,Wyoming,Utah State,regular
401415245,2022,8,Nevada,San Diego State,regular
401404019,2022,8,California,Washington,regular
401426359,2022,9,Southern Miss,Louisiana,regular
401411146,2022,9,NC State,Virginia Tech,regular
401404026,2022,9,Washington State,Utah,regular
401426594,2022,9,Florida International,Louisiana Tech,regular
401415645,2022,9,BYU,East Carolina,regular
401404103,2022,9,West Virginia,TCU,regular
401403927,2022,9,Auburn,Arkansas,regular
401416630,2022,9,Eastern Michigan,Toledo,regular
401404129,2022,9,Syracuse,Notre Dame,regular
401415643,2022,9,Houston,South Florida,regular
401405126,2022,9,Penn State,Ohio State,regular
401404154,2022,9,UConn,Boston College,regular
401411147,2022,9,Florida State,Georgia Tech,regular
401416631,2022,9,Akron,Miami (OH),regular
401404100,2022,9,Iowa State,Oklahoma,regular
401411150,2022,9,Virginia,Miami,regular
401426593,2022,9,Rice,Charlotte,regular
401405123,2022,9,Minnesota,Rutgers,regular
401426361,2022,9,Georgia State,Old Dominion,regular
401426597,2022,9,Western Kentucky,North Texas,regular
401415647,2022,9,Tulsa,SMU,regular
401426360,2022,9,App State,Robert Morris,regular
401411148,2022,9,Louisville,Wake Forest,regular
401404102,2022,9,Kansas State,Oklahoma State,regular
401404024,2022,9,California,Oregon,regular
401403928,2022,9,Georgia,Florida,regular
401405124,2022,9,Nebraska,Illinois,regular
401415644,2022,9,UCF,Cincinnati,regular
401405122,2022,9,Iowa,Northwestern,regular
401415646,2022,9,Navy,Temple,regular
401409242,2022,9,Massachusetts,New Mexico State,regular
401403929,2022,9,South Carolina,Missouri,regular
401426363,2022,9,Arkansas State,South Alabama,regular
401403930,2022,9,Tennessee,Kentucky,regular
401404022,2022,9,Arizona,USC,regular
401415246,2022,9,Boise State,Colorado State,regular
401426362,2022,9,Marshall,Coastal Carolina,regular
401426595,2022,9,Florida Atlantic,UAB,regular
401405125,2022,9,Michigan,Michigan State,regular
401403931,2022,9,Texas A&M,Ole Miss,regular
401404101,2022,9,Texas Tech,Baylor,regular
401404023,2022,9,Colorado,Arizona State,regular
401411149,2022,9,North Carolina,Pittsburgh,regular
401426596,2022,9,UTEP,Middle Tennessee,regular
401404025,2022,9,UCLA,Stanford,regular
401415249,2022,9,San José State,Nevada,regular
401415248,2022,9,Fresno State,San Diego State,regular
401415247,2022,9,Hawai'i,Wyoming,regular
401416632,2022,10,Kent State,Ball State,regular
401416633,2022,10,Ohio,Buffalo,regular
401416635,2022,10,Bowling Green,Western Michigan,regular
401416634,2022,10,Northern Illinois,Central Michigan,regular
401426601,2022,10,Rice,UTEP,regular
401426364,2022,10,Coastal Carolina,App State,regular
401411151,2022,10,Boston College,Duke,regular
401404155,2022,10,UConn,Massachusetts,regular
401404031,2022,10,Washington,Oregon State,regular
401404141,2022,10,Army,Air Force,regular
401411156,2022,10,Virginia,North Carolina,regular
401426598,2022,10,Charlotte,Western Kentucky,regular
401405129,2022,10,Northwestern,Ohio State,regular
401405128,2022,10,Nebraska,Minnesota,regular
401403936,2022,10,Missouri,Kentucky,regular
401403937,2022,10,Texas A&M,Florida,regular
401405131,2022,10,Wisconsin,Maryland,regular
401415649,2022,10,Tulsa,Tulane,regular
401405130,2022,10,Purdue,Iowa,regular
401404108,2022,10,TCU,Texas Tech,regular
401411157,2022,10,Virginia Tech,Georgia Tech,regular
401426366,2022,10,Old Dominion,Marshall,regular
401415648,2022,10,Temple,South Florida,regular
401426369,2022,10,Southern Miss,Georgia State,regular
401404104,2022,10,Oklahoma,Baylor,regular
401426600,2022,10,Louisiana Tech,Middle Tennessee,regular
401404105,2022,10,Iowa State,West Virginia,regular
401405127,2022,10,Illinois,Michigan State,regular
401411155,2022,10,Pittsburgh,Syracuse,regular
401426602,2022,10,UAB,UTSA,regular
401403933,2022,10,Georgia,Tennessee,regular
401405132,2022,10,Indiana,Penn State,regular
401415252,2022,10,Utah State,New Mexico,regular
401404030,2022,10,Colorado,Oregon,regular
401404032,2022,10,Stanford,Washington State,regular
401415651,2022,10,Memphis,UCF,regular
401404106,2022,10,Kansas,Oklahoma State,regular
401426599,2022,10,North Texas,Florida International,regular
401415650,2022,10,Cincinnati,Navy,regular
401426365,2022,10,Georgia Southern,South Alabama,regular
401403932,2022,10,Arkansas,Liberty,regular
401426368,2022,10,UL Monroe,Texas State,regular
401426367,2022,10,Louisiana,Troy,regular
401403934,2022,10,LSU,Alabama,regular
401404107,2022,10,Kansas State,Texas,regular
401415652,2022,10,SMU,Houston,regular
401415254,2022,10,San Diego State,UNLV,regular
401415250,2022,10,Boise State,BYU,regular
401411153,2022,10,Miami,Florida State,regular
401411152,2022,10,Louisville,James Madison,regular
401403935,2022,10,Mississippi State,Auburn,regular
401405133,2022,10,Rutgers,Michigan,regular
401404130,2022,10,Notre Dame,Clemson,regular
401404027,2022,10,Utah,Arizona,regular
401403938,2022,10,Vanderbilt,South Carolina,regular
401411154,2022,10,NC State,Wake Forest,regular
401415251,2022,10,San José State,Colorado State,regular
401404028,2022,10,Arizona State,UCLA,regular
401404029,2022,10,USC,California,regular
401415253,2022,10,Fresno State,Hawai'i,regular
401416637,2022,11,Akron,Eastern Michigan,regular
401416638,2022,11,Miami (OH),Ohio,regular
401416636,2022,11,Toledo,Ball State,regular
401416639,2022,11,Western Michigan,Northern Illinois,regular
401416640,2022,11,Central Michigan,Buffalo,regular
401416641,2022,11,Bowling Green,Kent State,regular
401426370,2022,11,Louisiana,Georgia Southern,regular
401415653,2022,11,Memphis,Tulsa,regular
401415654,2022,11,Cincinnati,East Carolina,regular
401404033,2022,11,USC,Colorado,regular
401415259,2022,11,UNLV,Fresno State,regular
401415656,2022,11,South Florida,SMU,regular
401405134,2022,11,Illinois,Purdue,regular
401404156,2022,11,UConn,Liberty,regular
401403945,2022,11,Tennessee,Missouri,regular
401403942,2022,11,Kentucky,Vanderbilt,regular
401404112,2022,11,West Virginia,Oklahoma,regular
401404131,2022,11,Navy,Notre Dame,regular
401405138,2022,11,Michigan State,Rutgers,regular
401405139,2022,11,Ohio State,Indiana,regular
401411159,2022,11,Duke,Virginia Tech,regular
401403939,2022,11,Arkansas,LSU,regular
401411163,2022,11,Virginia,Pittsburgh,regular
401426374,2022,11,Old Dominion,James Madison,regular
401426372,2022,11,Georgia State,UL Monroe,regular
401426607,2022,11,Western Kentucky,Rice,regular
401409241,2022,11,New Mexico State,Lamar,regular
401415655,2022,11,Houston,Temple,regular
401414784,2022,11,Arkansas State,Massachusetts,regular
401404035,2022,11,Washington State,Arizona State,regular
401426605,2022,11,UTSA,Louisiana Tech,regular
401426373,2022,11,Marshall,App State,regular
401405140,2022,11,Penn State,Maryland,regular
401404142,2022,11,Troy,Army,regular
401405136,2022,11,Minnesota,Northwestern,regular
401403943,2022,11,Ole Miss,Alabama,regular
401404110,2022,11,Oklahoma State,Iowa State,regular
401415657,2022,11,Tulane,UCF,regular
401411161,2022,11,NC State,Boston College,regular
401411158,2022,11,Clemson,Louisville,regular
401405137,2022,11,Michigan,Nebraska,regular
401405135,2022,11,Iowa,Wisconsin,regular
401411160,2022,11,Georgia Tech,Miami,regular
401426606,2022,11,UAB,North Texas,regular
401426603,2022,11,Middle Tennessee,Charlotte,regular
401415256,2022,11,Air Force,New Mexico,regular
401403941,2022,11,Florida,South Carolina,regular
401426375,2022,11,South Alabama,Texas State,regular
401404109,2022,11,Baylor,Kansas State,regular
401404111,2022,11,Texas Tech,Kansas,regular
401415258,2022,11,Colorado State,Wyoming,regular
401404037,2022,11,Oregon,Washington,regular
401426604,2022,11,Florida International,Florida Atlantic,regular
401403944,2022,11,Mississippi State,Georgia,regular
401426371,2022,11,Coastal Carolina,Southern Miss,regular
401404113,2022,11,Texas,TCU,regular
401403940,2022,11,Auburn,Texas A&M,regular
401411164,2022,11,Wake Forest,North Carolina,regular
401411162,2022,11,Syracuse,Florida State,regular
401404036,2022,11,Oregon State,California,regular
401404038,2022,11,Utah,Stanford,regular
401415255,2022,11,Nevada,Boise State,regular
401404034,2022,11,UCLA,Arizona,regular
401415260,2022,11,San Diego State,San José State,regular
401415257,2022,11,Hawai'i,Utah State,regular
401416643,2022,12,Ball State,Ohio,regular
401416642,2022,12,Toledo,Bowling Green,regular
401416644,2022,12,Kent State,Eastern Michigan,regular
401416646,2022,12,Northern Illinois,Miami (OH),regular
401416645,2022,12,Central Michigan,Western Michigan,regular
401415658,2022,12,Tulane,SMU,regular
401415659,2022,12,Tulsa,South Florida,regular
401415264,2022,12,New Mexico,San Diego State,regular
401415661,2022,12,UCF,Navy,regular
401405142,2022,12,Nebraska,Wisconsin,regular
401411166,2022,12,Florida State,Louisiana,regular
401405143,2022,12,Purdue,Northwestern,regular
401405146,2022,12,Michigan State,Indiana,regular
401404114,2022,12,Baylor,TCU,regular
401403946,2022,12,Alabama,Austin Peay,regular
401403951,2022,12,Mississippi State,East Tennessee State,regular
401403954,2022,12,Texas A&M,Massachusetts,regular
401403955,2022,12,Vanderbilt,Florida,regular
401404143,2022,12,Army,UConn,regular
401404165,2022,12,Liberty,Virginia Tech,regular
401405145,2022,12,Michigan,Illinois,regular
401411169,2022,12,Pittsburgh,Duke,regular
401426611,2022,12,Rice,UTSA,regular
401415660,2022,12,East Carolina,Houston,regular
401415662,2022,12,Memphis,North Alabama,regular
401404117,2022,12,West Virginia,Kansas State,regular
401404039,2022,12,Arizona,Washington State,regular
401426378,2022,12,James Madison,Georgia State,regular
401404040,2022,12,Arizona State,Oregon State,regular
401426376,2022,12,App State,Old Dominion,regular
401404132,2022,12,Notre Dame,Boston College,regular
401426379,2022,12,Southern Miss,South Alabama,regular
401404116,2022,12,Kansas,Texas,regular
401411167,2022,12,Louisville,NC State,regular
401405144,2022,12,Maryland,Ohio State,regular
401426381,2022,12,Troy,UL Monroe,regular
401426608,2022,12,Charlotte,Louisiana Tech,regular
401405147,2022,12,Rutgers,Penn State,regular
401411165,2022,12,Clemson,Miami,regular
401420863,2022,12,BYU,Utah Tech,regular
401426610,2022,12,Middle Tennessee,Florida Atlantic,regular
401403949,2022,12,Kentucky,Georgia,regular
401415663,2022,12,Temple,Cincinnati,regular
401405141,2022,12,Minnesota,Iowa,regular
401426613,2022,12,Auburn,Western Kentucky,regular
401426609,2022,12,UTEP,Florida International,regular
401426380,2022,12,Texas State,Arkansas State,regular
401404041,2022,12,California,Stanford,regular
401411168,2022,12,North Carolina,Georgia Tech,regular
401426377,2022,12,Georgia Southern,Marshall,regular
401404115,2022,12,Iowa State,Texas Tech,regular
401403953,2022,12,South Carolina,Tennessee,regular
401415261,2022,12,Wyoming,Boise State,regular
401403947,2022,12,Arkansas,Ole Miss,regular
401403952,2022,12,Missouri,New Mexico State,regular
401404118,2022,12,Oklahoma,Oklahoma State,regular
401404044,2022,12,UCLA,USC,regular
401411171,2022,12,Wake Forest,Syracuse,regular
401415262,2022,12,Air Force,Colorado State,regular
401426612,2022,12,LSU,UAB,regular
401404042,2022,12,Washington,Colorado,regular
401415265,2022,12,Utah State,San José State,regular
401415263,2022,12,Nevada,Fresno State,regular
401404043,2022,12,Oregon,Utah,regular
401415266,2022,12,Hawai'i,UNLV,regular
401416648,2022,13,Miami (OH),Ball State,regular
401416649,2022,13,Ohio,Bowling Green,regular
401403956,2022,13,Ole Miss,Mississippi State,regular
401416650,2022,13,Eastern Michigan,Central Michigan,regular
401416651,2022,13,Western Michigan,Toledo,regular
401415665,2022,13,Cincinnati,Tulane,regular
401415269,2022,13,Boise State,Utah State,regular
401404119,2022,13,Texas,Baylor,regular
401404045,2022,13,Arizona,Arizona State,regular
401411172,2022,13,North Carolina,NC State,regular
401415268,2022,13,Colorado State,New Mexico,regular
401403961,2022,13,Missouri,Arkansas,regular
401405148,2022,13,Iowa,Nebraska,regular
401404046,2022,13,California,UCLA,regular
401403958,2022,13,Florida State,Florida,regular
401415270,2022,13,Fresno State,Wyoming,regular
401405152,2022,13,Maryland,Rutgers,regular
401405153,2022,13,Ohio State,Michigan,regular
401404123,2022,13,Oklahoma State,West Virginia,regular
401404166,2022,13,Liberty,New Mexico State,regular
401403962,2022,13,Clemson,South Carolina,regular
401426615,2022,13,Florida Atlantic,Western Kentucky,regular
401426390,2022,13,Marshall,Georgia State,regular
401403959,2022,13,Georgia,Georgia Tech,regular
401426383,2022,13,James Madison,Coastal Carolina,regular
401426389,2022,13,South Alabama,Old Dominion,regular
401404144,2022,13,Massachusetts,Army,regular
401415664,2022,13,Temple,East Carolina,regular
401416653,2022,13,Buffalo,Kent State,regular
401416652,2022,13,Northern Illinois,Akron,regular
401426617,2022,13,North Texas,Rice,regular
401403960,2022,13,Kentucky,Louisville,regular
401415666,2022,13,SMU,Memphis,regular
401403957,2022,13,Alabama,Auburn,regular
401404047,2022,13,Oregon State,Oregon,regular
401426616,2022,13,Louisiana Tech,UAB,regular
401426384,2022,13,Arkansas State,Troy,regular
401405149,2022,13,Northwestern,Illinois,regular
401426618,2022,13,UTSA,UTEP,regular
401405150,2022,13,Wisconsin,Minnesota,regular
401405151,2022,13,Indiana,Purdue,regular
401415271,2022,13,San José State,Hawai'i,regular
401411174,2022,13,Duke,Wake Forest,regular
401405154,2022,13,Penn State,Michigan State,regular
401404120,2022,13,TCU,Iowa State,regular
401404048,2022,13,Colorado,Utah,regular
401426386,2022,13,Texas State,Louisiana,regular
401426385,2022,13,UL Monroe,Southern Miss,regular
401426614,2022,13,Florida International,Middle Tennessee,regular
401426382,2022,13,Georgia Southern,App State,regular
401415272,2022,13,UNLV,Nevada,regular
401415667,2022,13,South Florida,UCF,regular
401403963,2022,13,Texas A&M,LSU,regular
401411173,2022,13,Boston College,Syracuse,regular
401415668,2022,13,Houston,Tulsa,regular
401404133,2022,13,USC,Notre Dame,regular
401404122,2022,13,Texas Tech,Oklahoma,regular
401403964,2022,13,Vanderbilt,Tennessee,regular
401404121,2022,13,Kansas State,Kansas,regular
401411175,2022,13,Miami,Pittsburgh,regular
401415267,2022,13,San Diego State,Air Force,regular
401404051,2022,13,Washington State,Washington,regular
401404049,2022,13,Stanford,BYU,regular
401506450,2022,14,Buffalo,Akron,regular
401437032,2022,14,UTSA,North Texas,regular
401437035,2022,14,USC,Utah,regular
401437033,2022,14,Ohio,Toledo,regular
401437030,2022,14,TCU,Kansas State,regular
401507088,2022,14,New Mexico State,Valparaiso,regular
401437037,2022,14,Troy,Coastal Carolina,regular
401437008,2022,14,Tulane,UCF,regular
401437034,2022,14,Boise State,Fresno State,regular
401437036,2022,14,Georgia,LSU,regular
401437009,2022,14,North Carolina,Clemson,regular
401437031,2022,14,Michigan,Purdue,regular
401404145,2022,15,Army,Navy,regular
401520277,2023,5,Western Kentucky,Middle Tennessee,regular
401531339,2023,5,Tulsa,Temple,regular
401520276,2023,5,Sam Houston,Jacksonville State,regular
401525512,2023,5,NC State,Louisville,regular
401520278,2023,5,UTEP,Louisiana Tech,regular
401524020,2023,5,Oregon State,Utah,regular
401525851,2023,5,BYU,Cincinnati,regular
401520287,2023,5,Northwestern,Penn State,regular
401524023,2023,5,Colorado,USC,regular
401525514,2023,5,Syracuse,Clemson,regular
401531370,2023,5,Tulane,UAB,regular
401531880,2023,5,James Madison,South Alabama,regular
401520279,2023,5,Arkansas,Texas A&M,regular
401520282,2023,5,Kentucky,Florida,regular
401520284,2023,5,Minnesota,Louisiana,regular
401532412,2023,5,Akron,Buffalo,regular
401520292,2023,5,UConn,Utah State,regular
401532410,2023,5,Central Michigan,Eastern Michigan,regular
401525513,2023,5,Boston College,Virginia,regular
401532413,2023,5,Kent State,Miami (OH),regular
401524022,2023,5,California,Arizona State,regular
401520286,2023,5,Nebraska,Michigan,regular
